window_start,window_end,kind,horizon,as_of,symbol,anchor_close,venue_quote,fair_value,reopen,quote_move_bps,fair_move_bps,realised_bps,err_lighthouse_bps,err_venue_bps,err_lastclose_bps,lam_common,lam_idio,n_train
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RHOODUSDT,101.43,101.61,101.4539,102.22,17.75,2.36,77.89,75.53,60.14,77.89,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RINTCUSDT,104.65,105.09,104.7132,105.06,42.04,6.04,39.18,33.14,2.87,39.18,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RIVVUSDT,742.11,743.21,742.2695,743.01,14.82,2.15,12.13,9.98,2.7,12.13,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RJPMUSDT,349.62,351.09,349.8391,349.777,42.05,6.27,4.49,1.78,37.56,4.49,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RLITEUSDT,832.5,828.36,831.856,832.5,-49.73,-7.74,0.0,7.74,49.73,0.0,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RMELIUSDT,1798.995,1802.0,1799.4365,1798.995,16.7,2.45,0.0,2.45,16.7,0.0,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RMETAUSDT,607.198,607.11,607.1807,609.2,-1.45,-0.29,32.97,33.26,34.42,32.97,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RMRVLUSDT,210.28,207.01,209.7838,205.78,-155.51,-23.6,-214.0,190.4,58.49,214.0,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RMSFTUSDT,383.04,384.19,383.2111,385.39,30.02,4.47,61.35,56.88,31.33,61.35,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RMUUSDT,986.51,977.22,985.0656,970.75,-94.17,-14.64,-159.76,145.11,65.58,159.76,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RNBISUSDT,220.005,219.45,219.9161,220.001,-25.23,-4.04,-0.18,3.86,25.04,0.18,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RNOWUSDT,92.34,93.8,92.5589,94.23,158.11,23.71,204.68,180.97,46.57,204.68,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RNVDAUSDT,207.93,207.53,207.8678,206.99,-19.24,-2.99,-45.21,42.22,25.97,45.21,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,ROKLOUSDT,44.3,44.55,44.3366,44.47,56.43,8.27,38.37,30.11,18.06,38.37,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RORCLUSDT,122.62,122.35,122.5779,122.45,-22.02,-3.43,-13.86,10.43,8.16,13.86,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RPATHUSDT,10.17,10.22,10.1774,10.2,49.16,7.29,29.5,22.21,19.67,29.5,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RPLTRUSDT,123.0,124.15,123.1718,122.734,93.5,13.97,-21.63,35.59,115.12,21.63,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RQCOMUSDT,171.395,171.11,171.3488,171.395,-16.63,-2.7,0.0,2.7,16.63,0.0,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RQQQUSDT,693.39,692.34,693.2248,692.27,-15.14,-2.38,-16.15,13.77,1.01,16.15,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RSMCIUSDT,31.239,31.06,31.2115,31.239,-57.3,-8.82,0.0,8.82,57.3,0.0,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RSNDKUSDT,1610.15,1578.0,1605.2741,1579.54,-199.67,-30.28,-190.11,159.82,9.56,190.11,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RSOXLUSDT,158.87,154.94,158.2724,153.74,-247.37,-37.62,-322.91,285.29,75.53,322.91,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RSOXXUSDT,554.331,548.3,553.4138,553.375,-108.8,-16.55,-17.25,0.7,91.55,17.25,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RSPCXUSDT,116.173,116.44,116.2114,116.28,22.98,3.31,9.21,5.9,13.77,9.21,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RSPYUSDT,738.77,739.9,738.9341,739.81,15.3,2.22,14.08,11.86,1.22,14.08,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RSTXUSDT,916.998,902.59,914.8157,903.99,-157.12,-23.8,-141.85,118.06,15.27,141.85,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RTLTUSDT,83.21,83.19,83.2066,83.194,-2.4,-0.41,-1.92,1.51,0.48,1.92,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RTQQQUSDT,66.69,66.31,66.6301,66.29,-56.98,-8.99,-59.98,50.99,3.0,59.98,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RTSLAUSDT,323.92,324.56,324.012,323.85,19.76,2.84,-2.16,5.0,21.92,2.16,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RVOOUSDT,678.81,680.03,678.9856,679.75,17.97,2.59,13.85,11.26,4.12,13.85,0.2,0.15,40
2026-07-23T20:00:00-04:00,2026-07-24T04:00:00-04:00,overnight,0.9,2026-07-24T03:12:00-04:00,RVUSDT,351.3,352.36,351.4575,351.52,30.17,4.48,6.26,1.78,23.91,6.26,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RAAPLUSDT,337.333,338.05,337.4216,338.18,21.25,2.63,25.11,22.48,3.85,25.11,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RAMDUSDT,488.35,476.02,486.3338,476.94,-252.48,-41.29,-233.64,192.36,18.84,233.64,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RAMZNUSDT,231.36,231.98,231.4202,232.04,26.8,2.6,29.39,26.79,2.59,29.39,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RAVGOUSDT,382.66,377.33,381.7263,377.03,-139.29,-24.4,-147.13,122.73,7.84,147.13,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RAXPUSDT,336.01,336.71,336.0735,336.081,20.83,1.89,2.11,0.22,18.72,2.11,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RBABAUSDT,115.116,114.56,114.9937,115.081,-48.3,-10.63,-3.04,7.59,45.26,3.04,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RCDEUSDT,15.3583,15.18,15.3243,15.12,-116.09,-22.13,-155.16,133.03,39.07,155.16,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RCOHRUSDT,267.31,260.29,265.9837,260.0,-262.62,-49.61,-273.47,223.85,10.85,273.47,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RCRMUSDT,173.787,175.98,174.1001,173.834,126.19,18.01,2.7,15.31,123.48,2.7,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RCRWVUSDT,70.45,69.51,70.2782,69.71,-133.43,-24.39,-105.04,80.65,28.39,105.04,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RDELLUSDT,420.5,416.25,419.7672,415.05,-101.07,-17.43,-129.61,112.18,28.54,129.61,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,REWZUSDT,35.91,35.8,35.889,35.91,-30.63,-5.85,0.0,5.85,30.63,0.0,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RGEVUSDT,988.251,971.53,985.5232,986.125,-169.2,-27.6,-21.51,6.09,147.69,21.51,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RGOOGLUSDT,327.43,325.48,327.074,325.66,-59.55,-10.87,-54.06,43.18,5.5,54.06,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RGSUSDT,1042.118,1041.8,1041.9287,1042.549,-3.05,-1.82,4.14,5.95,7.19,4.14,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RHLUSDT,15.19,14.95,15.1483,14.93,-158.0,-27.47,-171.17,143.69,13.17,171.17,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RHOODUSDT,95.1347,93.9,94.8858,94.07,-129.78,-26.16,-111.92,85.75,17.87,111.92,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RINTCUSDT,90.91,87.81,90.3923,87.83,-341.0,-56.94,-338.8,281.85,2.2,338.8,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RIVVUSDT,741.915,741.18,741.6837,742.2,-9.91,-3.12,3.84,6.96,13.75,3.84,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RJPMUSDT,356.19,356.74,356.24,356.348,15.44,1.4,4.44,3.03,11.01,4.44,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RLITEUSDT,705.575,690.04,702.8246,702.563,-220.18,-38.98,-42.69,3.71,177.49,42.69,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RMELIUSDT,1822.735,1815.95,1821.4948,1823.152,-37.22,-6.8,2.29,9.09,39.51,2.29,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RMETAUSDT,594.51,595.96,594.6393,597.58,24.39,2.17,51.64,49.46,27.25,51.64,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RMRVLUSDT,187.89,181.41,186.8064,182.22,-344.88,-57.67,-301.77,244.1,43.11,301.77,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RMSFTUSDT,389.69,392.75,390.1181,392.32,78.52,10.99,67.49,56.5,11.03,67.49,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RMUUSDT,883.29,854.11,877.8989,851.48,-330.36,-61.03,-360.13,299.1,29.78,360.13,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RNBISUSDT,186.01,180.51,185.0836,180.79,-295.68,-49.8,-280.63,230.83,15.05,280.63,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RNOWUSDT,105.51,107.04,105.7373,106.87,145.01,21.55,128.9,107.35,16.11,128.9,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RNVDAUSDT,196.2,193.89,195.8068,193.8,-117.74,-20.04,-122.32,102.29,4.59,122.32,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,ROKLOUSDT,41.55,41.24,41.4855,41.554,-74.61,-15.52,0.96,16.49,75.57,0.96,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RORCLUSDT,119.67,118.54,119.4666,118.74,-94.43,-16.99,-77.71,60.72,16.71,77.71,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RPATHUSDT,11.6192,11.65,11.6217,11.69,26.51,2.12,60.93,58.82,34.43,60.93,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RPLTRUSDT,130.9,132.01,131.051,131.063,84.8,11.54,12.45,0.92,72.35,12.45,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RQCOMUSDT,170.075,166.01,169.3964,170.075,-239.01,-39.9,0.0,39.9,239.01,0.0,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RQQQUSDT,681.23,675.88,680.2617,675.34,-78.53,-14.21,-86.46,72.25,7.93,86.46,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RSMCIUSDT,29.51,28.69,29.373,28.65,-277.87,-46.44,-291.43,244.99,13.55,291.43,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RSNDKUSDT,1246.44,1208.51,1239.85,1210.98,-304.31,-52.87,-284.49,231.62,19.82,284.49,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RSOXLUSDT,125.34,115.6,123.74,115.49,-777.09,-127.65,-785.86,658.21,8.78,785.86,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RSOXXUSDT,512.495,499.0,510.2146,499.79,-263.32,-44.5,-247.9,203.41,15.41,247.9,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RSPCXUSDT,111.97,110.94,111.7813,110.95,-91.99,-16.85,-91.1,74.24,0.89,91.1,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RSPYUSDT,738.59,737.57,738.3167,737.2,-13.81,-3.7,-18.82,15.12,5.01,18.82,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RSTXUSDT,811.75,781.99,806.8862,781.99,-366.62,-59.92,-366.62,306.7,0.0,366.62,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RTLTUSDT,83.7,84.03,83.7405,83.7,39.43,4.83,0.0,4.83,39.43,0.0,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RTQQQUSDT,63.14,61.63,62.8513,61.51,-239.15,-45.73,-258.16,212.43,19.01,258.16,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RTSLAUSDT,308.06,304.68,307.4731,304.61,-109.72,-19.05,-111.99,92.94,2.27,111.99,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RVOOUSDT,679.05,678.23,678.7606,677.89,-12.08,-4.26,-17.08,12.82,5.01,17.08,0.2,0.15,40
2026-07-27T20:00:00-04:00,2026-07-28T04:00:00-04:00,overnight,0.9,2026-07-28T03:12:00-04:00,RVUSDT,362.49,363.21,362.5647,362.603,19.86,2.06,3.12,1.06,16.75,3.12,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RAAPLUSDT,341.42,341.82,341.4769,341.62,11.72,1.67,5.86,4.19,5.86,5.86,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RAMDUSDT,460.42,450.51,458.907,451.03,-215.24,-32.86,-203.94,171.08,11.29,203.94,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RAMZNUSDT,232.01,232.03,232.0076,231.905,0.86,-0.1,-4.53,4.42,5.39,4.53,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RAVGOUSDT,383.21,379.45,382.623,379.0,-98.12,-15.32,-109.86,94.54,11.74,109.86,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RAXPUSDT,336.64,337.0,336.6871,336.787,10.69,1.4,4.37,2.97,6.33,4.37,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RBABAUSDT,114.81,115.96,114.976,115.357,100.17,14.46,47.64,33.18,52.52,47.64,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RCDEUSDT,14.91,15.04,14.9283,14.97,87.19,12.25,40.24,28.0,46.95,40.24,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RCOHRUSDT,245.99,242.84,245.4761,242.61,-128.05,-20.89,-137.4,116.51,9.35,137.4,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RCRMUSDT,183.0,182.77,182.9627,181.612,-12.57,-2.04,-75.85,73.81,63.28,75.85,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RCRWVUSDT,66.7,67.14,66.7612,67.599,65.97,9.17,134.78,125.61,68.82,134.78,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RDELLUSDT,384.99,386.84,385.2539,390.839,48.05,6.85,151.93,145.07,103.87,151.93,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,REWZUSDT,36.249,35.97,36.2064,36.091,-76.97,-11.76,-43.59,31.83,33.38,43.59,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RGEVUSDT,945.999,943.2,945.5451,946.0,-29.59,-4.8,0.01,4.81,29.6,0.01,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RGOOGLUSDT,335.88,334.25,335.6241,333.95,-48.53,-7.62,-57.46,49.84,8.93,57.46,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RGSUSDT,1034.19,1030.12,1033.5559,1034.19,-39.35,-6.13,0.0,6.13,39.35,0.0,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RHLUSDT,14.6223,14.62,14.621,14.47,-1.57,-0.91,-104.16,103.25,102.58,104.16,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RHOODUSDT,93.6,93.72,93.6074,93.33,12.82,0.79,-28.85,29.64,41.67,28.85,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RINTCUSDT,87.51,86.36,87.3294,86.29,-131.41,-20.64,-139.41,118.78,8.0,139.41,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RIVVUSDT,747.02,745.7,746.8021,745.82,-17.67,-2.92,-16.06,13.15,1.61,16.06,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RJPMUSDT,357.45,357.41,357.4386,357.45,-1.12,-0.32,0.0,0.32,1.12,0.0,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RLITEUSDT,659.99,651.91,658.7172,659.395,-122.43,-19.28,-9.02,10.27,113.41,9.02,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RMELIUSDT,1865.259,1873.25,1866.4228,1866.216,42.84,6.24,5.13,1.11,37.71,5.13,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RMETAUSDT,594.79,598.32,595.3056,596.6,59.35,8.67,30.43,21.76,28.92,30.43,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RMRVLUSDT,177.27,172.57,176.547,172.53,-265.13,-40.78,-267.39,226.61,2.26,267.39,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RMSFTUSDT,394.54,397.95,395.0469,395.299,86.43,12.85,19.24,6.39,67.19,19.24,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RMUUSDT,830.52,807.31,826.883,807.81,-279.46,-43.79,-273.44,229.65,6.02,273.44,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RNBISUSDT,169.83,169.0,169.6897,169.803,-48.87,-8.26,-1.59,6.67,47.28,1.59,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RNOWUSDT,109.99,111.56,110.2255,110.411,142.74,21.41,38.28,16.87,104.46,38.28,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RNVDAUSDT,197.67,196.45,197.4787,196.38,-61.72,-9.68,-65.26,55.58,3.54,65.26,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,ROKLOUSDT,39.45,39.58,39.4668,39.71,32.95,4.26,65.91,61.65,32.95,65.91,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RORCLUSDT,119.89,120.77,120.0163,120.42,73.4,10.53,44.21,33.68,29.19,44.21,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RPATHUSDT,12.14,12.21,12.1501,12.32,57.66,8.35,148.27,139.92,90.61,148.27,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RPLTRUSDT,124.0,124.7,124.1025,124.88,56.45,8.27,70.97,62.7,14.52,70.97,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RQCOMUSDT,163.9,162.39,163.6638,164.288,-92.13,-14.41,23.67,38.08,115.8,23.67,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RQQQUSDT,679.51,675.28,678.8476,675.25,-62.25,-9.75,-62.69,52.94,0.44,62.69,0.2,0.15,40
2026-07-28T20:00:00-04:00,2026-07-29T04:00:00-04:00,overnight,0.9,2026-07-29T03:12:00-04:00,RSMCIUSDT,28.37,28.2,28.3422,28.17,-59.92,-9.82,-70.5,60.68,10.57,70.5,0.2,0.15,40
